time,Open,OYO,Sigma,HL_in,CO_in,Sigma_in
2018-10-12,6287.88,-12.88000000000011,84.8871363727036,139.34000000000015,20.76000000000022,13.934691720068095
2018-10-13,6308.62,-8.079999999999927,21.551532159125014,46.88000000000011,23.48999999999978,9.887573008580038
2018-10-14,6332.11,8.399999999999636,9.060800815217377,83.97999999999956,32.80000000000018,6.006030302953704
2018-10-15,6365.14,6.650000000000546,19.634127338401868,1228.2699999999995,360.15999999999985,18.151217590013154
2018-10-16,6725.63,61.73000000000047,263.9183290708799,210.15999999999985,0.22000000000025466,17.50394336523453
2018-10-17,6725.69,-12.920000000000073,37.996972648288434,121.27999999999975,12.650000000000546,8.740093439622798
2018-10-18,6738.33,5.260000000000218,18.67626110345286,212.53999999999996,-136.17000000000007,4.123263270760107
2018-10-19,6602.2,9.170000000000073,49.39991451028227,115.32999999999993,-63.67000000000007,15.7142780086564
2018-10-20,6538.97,0.06000000000040018,27.70025192162944,103.02999999999975,54.149999999999636,13.123495469322627
2018-10-21,6592.94,8.710000000000036,22.789030589680376,83.05999999999949,2.2899999999999636,18.36015885915309
2018-10-22,6595.37,-27.449999999999818,14.752961917055396,84.94999999999982,-18.539999999999964,7.810623107879041
2018-10-23,6576.77,-1.7199999999993452,18.279846107992356,68.30999999999949,-25.57000000000062,3.9445701075448483
2018-10-24,6551.08,-3.1900000000005093,13.868665965123366,799.54,15.199999999999818,7.737137713651044
2018-10-25,6566.09,-11.769999999999527,19.125878396991933,63.86999999999989,-33.75,33.041928414263516
2018-10-26,6532.39,-23.859999999999673,12.076957210780215,71.77999999999975,6.359999999999673,3.008061391217212
2018-10-27,6539.01,-1.639999999999418,11.898985273689396,73.55999999999949,-33.409999999999854,0.9007219326739737
2018-10-28,6505.59,4.010000000000218,22.472535697789088,46.11000000000058,-17.699999999999818,2.06180341772258
2018-10-29,6487.57,11.61999999999989,9.99157992431913,182.57999999999993,-141.03999999999996,2.5476328882580153
2018-10-30,6346.42,1.8500000000003638,71.14683609941144,64.47999999999956,-14.859999999999673,5.837827792367253
2018-10-31,6331.42,6.199999999999818,15.567520722622264,165.76999999999953,39.73999999999978,2.0274696874015783
2018-11-01,6371.2,-5.760000000000218,24.97636401158362,74.9399999999996,36.61000000000058,2.838943465446157
2018-11-02,6407.87,5.359999999999673,15.723851165379783,56.82999999999993,23.340000000000146,10.299540442822453
2018-11-03,6431.09,-0.9700000000002547,10.640552445271844,88.07999999999993,-43.19000000000051,3.21230446875752
2018-11-04,6387.83,1.5100000000002183,22.431075877813658,156.0699999999997,96.17000000000007,3.373578713077908
2018-11-05,6484.27,-11.469999999999345,47.262880891297044,58.19999999999982,-16.850000000000364,8.557265918504829
2018-11-06,6467.04,7.9399999999996,10.579730003951976,74.88999999999942,44.64000000000033,1.8361463267757518
2018-11-07,6511.73,14.9399999999996,16.074995520318456,97.52999999999975,66.71000000000004,14.96400013365434
2018-11-08,6578.41,2.949999999999818,10.38743931250694,114.78000000000065,-96.76000000000022,31.038069098018138
2018-11-09,6481.39,1.6700000000000728,26.022146086680078,114.85999999999967,-62.02000000000044,3.297534432471255
2018-11-10,6419.45,0.32999999999992724,30.895489891765394,52.6899999999996,13.199999999999818,2.4658737464297666
2018-11-11,6432.65,-16.720000000000255,11.210229792147617,99.5600000000004,22.420000000000073,3.3012472390500553
2018-11-12,6455.22,45.17000000000007,17.999990936994564,59.94000000000051,-3.3200000000006185,10.425195441813246
2018-11-13,6451.9,0.5799999999999272,7.996086259603191,96.90000000000055,9.410000000000764,12.283734502720801
2018-11-14,6461.31,-15.5,16.921171451678546,799.0799999999999,-545.1000000000004,5.80885530892289
2018-11-15,5916.12,108.76000000000022,271.8952693243821,514.8400000000001,-165.82999999999993,74.97904774001847
2018-11-16,5749.87,84.09999999999945,92.87048113726266,216.64999999999964,-100.27999999999975,8.16404515747758
2018-11-17,5649.73,70.36999999999989,38.76128469392096,84.80000000000018,-19.469999999999345,14.772546609617574
2018-11-18,5630.61,16.92999999999938,16.093610375783857,111.69999999999982,33.26000000000022,11.24697885360037
2018-11-19,5663.87,15.029999999999745,15.467823170155123,794.04,-736.1400000000003,33.139831522403895
2018-11-20,4926.22,-37.969999999999345,225.16653862245474,706.4099999999999,-353.9200000000001,17.72075148895602
2018-11-21,4572.35,107.97000000000025,175.7507242316082,357.59999999999945,91.08999999999924,44.360491806711764
2018-11-22,4663.9,46.529999999999745,68.1322874243476,364.5100000000002,-295.46999999999935,33.824961690049975
2018-11-23,4368.5,-155.65999999999985,71.33814393233219,241.02000000000044,52.659999999999854,55.16949368385842
2018-11-24,4420.58,-33.19999999999982,40.12965931004875,671.7400000000002,-474.96000000000004,37.1085830143557
2018-11-25,3945.41,40.13999999999987,157.92316936785565,550.7800000000002,146.73000000000002,38.374883713178946
2018-11-26,4092.16,21.899999999999636,105.91158237406457,494.4399999999996,-228.80999999999995,36.50932529277069
2018-11-27,3863.87,84.42000000000007,119.08620640442416,241.32000000000016,14.13000000000011,31.995714296344897
2018-11-28,3878.27,-31.88000000000011,41.01399543519228,510.75,386.9199999999996,1.2350843425991802
2018-11-29,4265.18,27.539999999999964,138.93116930396388,309.53999999999996,31.840000000000146,57.41361627117172
2018-11-30,4297.02,21.74000000000069,58.625088669936986,388.00999999999976,-250.88000000000056,38.23072891449159
2018-12-01,4046.07,26.350000000000364,118.07887973278406,330.2800000000002,151.9099999999994,14.041333032633897
2018-12-02,4198.03,-32.11000000000058,104.52879927338806,204.48999999999978,-31.6899999999996,32.619834967904715
2018-12-03,4165.66,-18.8100000000004,36.581293231551456,327.4100000000003,-260.21000000000004,80.20020719008993
2018-12-04,3905.45,-10.450000000000273,79.41067877003313,266.0499999999997,58.33000000000038,14.526707587520873
2018-12-05,3963.78,7.870000000000346,54.084337622706975,202.11000000000013,-182.12000000000035,19.804029892928348
2018-12-06,3781.66,-18.829999999999927,55.16480696545794,382.27,-269.17999999999984,26.92698708235538
2018-12-07,3512.48,-132.30999999999995,90.61242047825198,287.6400000000003,-90.92999999999984,15.848258579414873
2018-12-08,3421.55,-3.1899999999996,51.583507278861966,204.6600000000003,19.579999999999927,30.0654159015526
2018-12-09,3441.13,-51.63999999999987,45.42514125427696,247.72000000000025,124.36999999999989,11.482560690020113
2018-12-10,3565.5,16.25,65.51579965295907,214.48000000000002,-106.4699999999998,14.382897251017544
2018-12-11,3459.03,-9.409999999999854,50.04833843106227,131.64999999999964,-58.36000000000013,4.914563391933458
2018-12-12,3400.67,-10.179999999999836,26.81854063065273,129.67000000000007,67.2199999999998,2.997215374309966
2018-12-13,3467.89,14.08999999999969,33.73200181127197,191.6300000000001,-155.27999999999975,20.923979863623728
2018-12-14,3312.61,-2.569999999999709,45.037022612480705,143.07999999999993,-68.90000000000009,9.604334091093042
2018-12-15,3243.71,-18.210000000000036,37.508244185566134,106.80999999999995,-19.699999999999818,4.282160669568679
2018-12-16,3224.01,-12.479999999999563,28.023598670183922,80.23000000000002,22.449999999999818,23.947732669294645
2018-12-17,3246.46,-3.4400000000000546,15.900132530666342,348.3899999999999,277.0799999999999,5.566902190626255
2018-12-18,3523.54,23.509999999999764,114.95419895754577,241.32999999999993,146.44999999999982,5.475180362326066
2018-12-19,3669.99,91.09999999999991,41.591923997908815,278.94000000000005,1.2700000000004366,28.177193496395898
2018-12-20,3671.26,-31.809999999999945,52.36231767520262,481.9699999999998,394.2399999999998,14.686842183850546
2018-12-21,4065.5,10.4699999999998,146.00010850700758,373.96000000000004,-221.92999999999984,49.37895536899619
2018-12-22,3843.57,19.670000000000073,85.5980985573303,179.44000000000005,108.2199999999998,11.599831895333747
2018-12-23,3951.79,96.88999999999987,34.92755415068847,134.3699999999999,-12.429999999999836,14.698589501490787
2018-12-24,3939.36,-8.710000000000036,22.608064403812985,263.75000000000045,78.01999999999998,12.01599489569331
2018-12-25,4017.38,-30.420000000000073,58.49070281008251,361.19000000000005,-267.72000000000025,4.870277199502921
2018-12-26,3749.66,19.179999999999836,33.022939721140645,168.05999999999995,35.5300000000002,33.36204280316186
2018-12-27,3785.19,-0.9200000000000728,34.12103870675009,269.57000000000016,-210.4000000000001,30.79359403079385
2018-12-28,3574.79,2.0099999999997635,65.77299899731993,331.4499999999998,267.5,14.12967444777116
2018-12-29,3842.29,20.159999999999854,119.46276308746906,201.4000000000001,-150.1300000000001,14.1544563065254
2018-12-30,3692.16,-157.98000000000002,35.741726191150725,155.88999999999987,110.15000000000009,10.624581560387817
2018-12-31,3802.31,6.679999999999836,31.640794569325532,155.65999999999985,-100.86000000000013,31.491071750577188
2019-01-01,3701.45,12.309999999999945,31.94559464480424,154.0,96.0300000000002,5.995434374032743
2019-01-02,3797.48,82.73000000000002,23.737352845435286,127.30999999999995,63.15000000000009,5.653638946141949
2019-01-03,3860.63,-1.3699999999998909,31.82489493305519,127.85000000000036,-94.49000000000024,0.2285461295522738
2019-01-04,3766.14,-9.13000000000011,31.375359756006638,113.63000000000011,26.200000000000273,7.97456163894497
2019-01-05,3792.34,-0.4499999999998181,22.212808678419275,81.0,-18.820000000000164,4.141030467568768
2019-01-06,3773.52,-13.9699999999998,12.786092875248995,273.0,216.67999999999984,11.786455503387442
2019-01-07,3990.2,17.1899999999996,95.11498683706203,83.6899999999996,-12.879999999999654,13.699322367669575
2019-01-08,3977.32,10.320000000000164,13.733404108442931,125.0,-20.519999999999982,17.93096297841615
2019-01-09,3956.8,-11.579999999999927,21.08646618901752,57.429999999999836,8.509999999999764,15.282169348623075
2019-01-10,3965.31,-4.269999999999982,11.49647027588675,447.7000000000003,-377.7999999999997,3.2067169088233967
2019-01-11,3587.51,1.400000000000091,154.52552630693344,103.00999999999976,18.169999999999618,12.070933407708445
2019-01-12,3605.68,23.019999999999982,12.793336517075243,69.82999999999993,-19.440000000000055,5.560800302114755
2019-01-13,3586.24,0.6099999999996726,7.953856040047335,150.8199999999997,-109.32999999999993,9.215899305005344
2019-01-14,3476.91,5.879999999999654,54.15179520991453,190.57999999999993,149.89000000000033,7.284163186896097
2019-01-15,3626.8,2.300000000000182,63.70309420595713,116.73999999999978,-70.78999999999996,5.493878411468477
2019-01-16,3556.01,9.840000000000146,29.809287723819338,85.69999999999982,32.4699999999998,3.09474285415331
2019-01-17,3588.48,7.4900000000002365,12.343652009334,90.01000000000022,27.86999999999989,18.091087124143076
2019-01-18,3616.35,8.179999999999836,15.244356992300304,47.42000000000007,-20.079999999999927,3.400485259488841
2019-01-19,3596.27,-2.6100000000001273,8.038813171740296,113.21000000000004,73.67000000000007,4.934379393601663
2019-01-20,3669.94,-7.5,40.538589485821994,204.67999999999984,-133.72000000000025,4.696363841668526
2019-01-21,3536.22,-10.400000000000091,74.92422119541271,54.909999999999854,-8.58999999999969,2.6481880597872944
2019-01-22,3527.63,5.079999999999927,7.079764591189934,152.11000000000013,43.559999999999945,2.922823976910056
2019-01-23,3571.19,-6.579999999999927,26.43760389707888,78.99000000000024,-19.019999999999982,6.304826193745088
2019-01-24,3552.17,1.2400000000002365,14.009408478083472,53.06999999999971,17.289999999999964,7.41747261538597
2019-01-25,3569.46,3.25,12.394570924634602,47.76999999999998,-2.2400000000002365,5.465116650173098
2019-01-26,3567.22,-2.380000000000109,9.085737020745512,96.13000000000011,-1.4099999999998545,5.8854651472928
2019-01-27,3565.81,-8.179999999999836,15.308196132810066,76.35999999999967,-14.5,3.9777171007166725
2019-01-28,3551.31,-9.38000000000011,9.277802713380213,168.75,-116.63999999999987,14.337326575527833
2019-01-29,3434.67,-1.9299999999998363,36.76687586249896,82.90000000000009,-22.789999999999964,8.671852935407486
2019-01-30,3411.88,0.22000000000025466,17.03066611750099,85.97000000000025,46.35999999999967,9.271080483597013
2019-01-31,3458.24,-7.4900000000002365,21.37349614592805,63.80000000000018,-27.759999999999764,6.13285414794773
2019-02-01,3430.48,-14.900000000000091,17.984110357821965,77.36999999999989,32.38999999999987,9.251751185586402
2019-02-02,3462.87,-11.300000000000182,23.045865134961616,73.88000000000011,39.38000000000011,2.9079603390236004
2019-02-03,3502.25,34.289999999999964,10.680837473271225,79.86999999999989,-43.789999999999964,6.200341388450548
2019-02-04,3458.46,8.5300000000002,13.88604052845777,46.48000000000002,5.079999999999927,5.637366406399434
2019-02-05,3463.54,3.6799999999998363,7.641842090980278,29.170000000000073,5.449999999999818,4.324920037796411
2019-02-06,3468.99,5.889999999999873,4.797718943958381,91.81999999999971,-62.289999999999964,22.100050527845628
2019-02-07,3406.7,1.0199999999999818,12.362325473922281,32.42000000000007,-9.2199999999998,2.246449049796943
2019-02-08,3397.48,-3.349999999999909,6.815610478574359,338.0999999999999,258.75,2.1497519236725173
2019-02-09,3656.23,24.920000000000073,116.68678561101885,43.11000000000013,6.489999999999782,6.581005495616345
2019-02-10,3662.72,2.8899999999998727,7.809226937560362,67.4699999999998,13.550000000000182,1.9057544437832121
2019-02-11,3676.27,19.2800000000002,12.738569613465247,64.45000000000027,-46.9699999999998,5.286936731227278
2019-02-12,3629.3,-9.1899999999996,7.239662682809852,69.88000000000011,-0.2800000000002001,3.559452205044956
2019-02-13,3629.02,7.309999999999945,10.934006651236102,68.01000000000022,-18.88000000000011,0.6473278406908048
2019-02-14,3610.14,4.420000000000073,13.877665170327147,46.90000000000009,-18.920000000000073,4.146689442595755
2019-02-15,3591.22,-2.7600000000002183,10.183610865190378,74.54999999999973,19.580000000000382,3.534444793740692
2019-02-16,3610.8,10.650000000000091,9.525039160785328,45.31999999999971,8.129999999999654,1.9144799119692366
2019-02-17,3618.93,-10.289999999999964,8.13501712494745,83.40000000000009,49.0,5.540986675072655
2019-02-18,3667.93,25.58999999999969,12.060802835476247,252.69000000000005,228.97000000000025,10.524525325796663
2019-02-19,3896.9,10.079999999999927,77.4938944018509,129.25,15.519999999999982,40.05846893396366
2019-02-20,3912.42,-23.75,32.69610095089786,103.90000000000009,60.57999999999993,12.792331035950028
2019-02-21,3973.0,13.960000000000036,24.759391528076364,100.58999999999969,-35.36999999999989,2.2411009199350076
2019-02-22,3937.63,17.0,16.762642795163945,53.11999999999989,27.529999999999745,10.149881772710437
2019-02-23,3965.16,-4.260000000000218,9.593989022420105,220.36999999999944,153.60000000000036,6.577902401221788
2019-02-24,4118.76,-2.399999999999636,73.16910306101633,471.6600000000003,-372.1300000000001,10.961616364995377
2019-02-25,3746.63,-22.929999999999836,184.90520417151635,125.0600000000004,81.75,11.777543603541895
2019-02-26,3828.38,-8.809999999999945,24.223869826765064,51.76999999999998,-18.41000000000031,1.5101765901155697
2019-02-27,3809.97,-1.6700000000000728,10.780736166079237,122.63999999999987,7.010000000000218,8.338441101308975
2019-02-28,3816.98,27.090000000000146,19.86853393131238,78.5,-2.6399999999998727,5.7064203607283615
2019-03-01,3814.34,-4.769999999999982,9.167691052774945,42.30000000000018,8.960000000000036,2.956146139824671
2019-03-02,3823.3,-6.589999999999691,8.705205079204854,55.48999999999978,-2.4400000000000546,3.917299239697457
2019-03-03,3820.86,2.6900000000000546,8.911985324692658,46.92000000000007,-14.140000000000327,4.083752359452404
2019-03-04,3806.72,2.1299999999996544,8.909811142860992,151.57999999999993,-89.41999999999962,8.212431633403805
2019-03-05,3717.3,10.0300000000002,39.03196721965512,168.28999999999996,139.71000000000004,6.5223947544849405
2019-03-06,3857.01,10.710000000000036,60.06450139255498,69.05000000000018,5.099999999999909,2.7856836384150117
2019-03-07,3862.11,-2.7100000000000364,11.460133347417065,57.73000000000002,11.759999999999764,2.641142429581036
2019-03-08,3873.87,-1.150000000000091,9.911034830583702,109.5,-7.849999999999909,4.11032845402876
2019-03-09,3866.02,15.360000000000127,18.70477792464123,108.20000000000027,76.30000000000018,4.495267882266238
2019-03-10,3942.32,17.080000000000382,21.108202386063464,52.2800000000002,-25.090000000000146,5.206082980514032
2019-03-11,3917.23,-4.650000000000091,11.339977179321677,90.98000000000002,-46.7800000000002,2.222048604328897
2019-03-12,3870.45,1.919999999999618,24.935416401640204,83.4699999999998,11.860000000000127,10.327247132383922
2019-03-13,3882.31,-4.380000000000109,25.105476274097565,44.539999999999964,-16.049999999999727,3.8712917740722754
2019-03-14,3866.26,2.75,9.45967873339948,90.53999999999996,10.479999999999563,3.4538722230755834
2019-03-15,3876.74,0.4399999999995998,6.391335152863709,57.05000000000018,47.73000000000002,3.0166924492453537
2019-03-16,3924.47,8.9399999999996,18.21932108198341,129.26999999999998,81.69000000000005,10.770575657781759
2019-03-17,4006.16,2.3599999999996726,21.739731771574363,51.42000000000007,-23.5,7.361949470079366
2019-03-18,3982.66,-3.75,8.567800522718846,75.78999999999996,5.269999999999982,9.355212450821227
2019-03-19,3987.93,-3.7100000000000364,14.3802175345361,57.25999999999976,28.13000000000011,2.9129767134897744
2019-03-20,4016.06,7.170000000000073,11.797864827703076,59.559999999999945,25.800000000000182,1.7842925769054034
2019-03-21,4041.86,1.8099999999999454,14.56469813913279,142.10000000000036,-60.059999999999945,5.610516910232052
2019-03-22,3981.8,0.07000000000016371,36.15821721659697,34.26999999999998,7.799999999999727,1.4987995196157087
2019-03-23,3989.6,-2.200000000000273,5.579677929513651,38.29999999999973,15.690000000000055,9.159557849590865
2019-03-24,4005.29,9.230000000000018,8.356616737478234,40.66000000000031,-14.110000000000127,10.430102268594117
2019-03-25,3991.18,4.319999999999709,5.528411989932946,103.53999999999996,-55.26999999999998,5.290456817074746
2019-03-26,3935.91,1.2899999999999636,30.036570677754007,51.67000000000007,10.460000000000036,6.895486446461314
2019-03-27,3946.37,12.359999999999673,10.705430145559236,109.94999999999982,93.01000000000022,16.17167997869527
2019-03-28,4039.38,12.700000000000273,17.842002344045568,32.99000000000024,-12.490000000000236,1.0350362312497556
2019-03-29,4026.89,3.0599999999999454,5.248362460281548,97.4699999999998,76.25000000000045,5.832755209447256
2019-03-30,4103.14,9.0600000000004,29.84666348211294,81.19000000000005,4.1799999999993815,6.9072232722948685
2019-03-31,4107.32,7.9299999999993815,13.659222398135988,32.76000000000022,-3.399999999999636,6.50515949074272
2019-04-01,4103.92,-3.0599999999994907,6.78031740899101,79.71000000000004,40.26000000000022,4.920650363519224
2019-04-02,4144.18,-4.039999999999964,8.882219078635126,745.6400000000003,713.0099999999993,14.248264221768661
2019-04-03,4857.19,69.82999999999993,217.69550882732273,457.1300000000001,85.82000000000062,47.9689715684353
2019-04-04,4943.01,-87.89999999999964,92.78099221936658,247.83999999999924,-46.19000000000051,12.754069938650998
2019-04-05,4896.82,37.099999999999454,61.08499943355246,140.73999999999978,106.97000000000025,13.107371971528032
2019-04-06,5003.79,-3.0799999999999272,32.05855559402764,255.34000000000015,39.67000000000007,2.7018758915486205
2019-04-07,5043.46,15.670000000000073,58.76989431741142,182.02999999999975,126.64999999999964,45.87738694970909
2019-04-08,5170.11,9.979999999999563,30.437224060588928,247.57000000000062,67.80000000000018,4.441159758441433
2019-04-09,5237.91,14.649999999999636,51.135040509759854,156.23999999999978,-85.94999999999982,4.025001035196645
2019-04-10,5151.96,2.680000000000291,15.179482570996578,257.34000000000015,153.03999999999996,11.150180865498529
2019-04-11,5305.0,29.26000000000022,52.43963339444199,398.02000000000044,-287.9200000000001,13.140533982046978
2019-04-12,5017.08,-2.5799999999999272,99.35559817710539,189.72000000000025,31.93000000000029,40.59024143806012
2019-04-13,5049.01,-12.639999999999418,35.79135852307838,82.92000000000007,-1.6900000000005093,20.206831353117337
2019-04-14,5047.32,-1.1900000000005093,19.33714499688202,144.4300000000003,83.65000000000055,13.584742667173757
2019-04-15,5130.97,-3.8099999999994907,29.08788271797202,204.3100000000004,-101.38000000000011,11.006227025340305
2019-04-16,5029.59,-11.909999999999854,49.88853144144509,186.57999999999993,146.22999999999956,6.028037270400047
2019-04-17,5175.82,13.049999999999272,54.65501590510199,67.80000000000018,26.530000000000655,3.189059422463015
2019-04-18,5202.35,2.530000000000655,12.435935190325264,85.77999999999975,56.55999999999949,18.197407324487926
2019-04-19,5258.91,0.5799999999999272,17.19651261726205,126.06999999999971,-1.1599999999998545,29.955449142574146
2019-04-20,5257.75,7.029999999999745,19.37287996816355,92.13999999999942,34.13000000000011,10.73781324727406
2019-04-21,5291.88,21.63000000000011,13.42623841884656,135.53000000000065,-32.289999999999964,4.182905688633139
2019-04-22,5259.59,6.289999999999964,36.83240986776003,291.27999999999975,97.26000000000022,17.89363853440643
2019-04-23,5356.85,-17.279999999999745,49.78137454904953,249.3800000000001,139.35999999999967,14.587845397224754
2019-04-24,5496.21,-36.350000000000364,63.571982103081275,234.60000000000036,-81.98000000000047,12.370021557512983
2019-04-25,5414.23,0.7799999999997453,62.99021856433428,345.7600000000002,-196.29999999999927,14.790649072978342
2019-04-26,5217.93,12.670000000000073,66.193695921214,335.1099999999997,96.52999999999975,62.809558455169494
2019-04-27,5314.46,6.0,31.655752960102152,79.35000000000036,-20.31999999999971,4.4266352910534135
2019-04-28,5294.14,-30.519999999999527,18.57489538074969,70.63999999999942,15.25,9.799113905518608
2019-04-29,5309.39,-4.049999999999272,13.954212852775965,140.33999999999924,-73.09000000000015,2.9505988092816664
2019-04-30,5236.3,21.13000000000011,40.364850606595226,142.22000000000025,83.09000000000015,6.273797361513292
2019-05-01,5319.39,-15.039999999999964,43.53967822240022,77.92999999999938,62.50999999999931,12.031907579432255
2019-05-02,5381.9,-3.9600000000000364,15.085385647868788,164.8699999999999,145.32000000000062,3.9015936914715867
2019-05-03,5527.22,31.640000000000327,51.30972574275855,322.1300000000001,306.4200000000001,16.94605263770922
2019-05-04,5833.64,63.840000000000146,86.64000138838706,298.3800000000001,-24.01000000000022,22.319451158126526
2019-05-05,5809.63,-20.829999999999927,77.02973873300729,135.60999999999967,-93.60000000000036,11.19910264262246
2019-05-06,5716.03,-58.0,23.73059994844304,190.90999999999985,89.57000000000062,5.47454412105111
2019-05-07,5805.6,59.400000000000546,45.55552006832604,224.77000000000044,55.839999999999236,85.4040832357173
2019-05-08,5861.44,15.039999999999964,42.886423358849854,220.90999999999985,189.10000000000036,1.5755739694898492
2019-05-09,6050.54,65.07999999999993,39.27497856529459,189.86000000000058,110.90999999999985,10.586653547430872
2019-05-10,6161.45,-25.51000000000022,41.15790557260153,304.8599999999997,248.48000000000047,54.25294738537211
2019-05-11,6409.93,35.52000000000044,57.47643372772862,961.2799999999997,645.3499999999995,41.66625053125562
2019-05-12,7055.28,-133.47000000000025,175.83851556567632,733.3899999999994,-30.960000000000036,14.900705799838422
2019-05-13,7024.32,52.73999999999978,169.9358939210714,1103.2600000000002,863.8900000000003,9.326255054057336
2019-05-14,7888.21,85.14000000000033,375.8913471421504,662.0000000000009,134.26999999999953,46.36379190704718
2019-05-15,8022.48,34.81999999999971,129.0369604723188,470.02999999999975,264.53000000000065,22.50080220792173
2019-05-16,8287.01,116.32999999999993,105.941338809931,584.9899999999989,-414.8100000000004,32.33405995747119
2019-05-17,7872.2,4.559999999999491,145.85983444260157,923.0799999999999,-592.4499999999998,220.94014053584732
2019-05-18,7279.75,-78.30000000000018,156.91110759065492,255.07999999999993,15.729999999999563,49.22025633144665
2019-05-19,7295.48,36.45999999999913,43.097173114193595,981.0700000000006,608.7300000000005,158.9619578180053
2019-05-20,7904.21,-253.47999999999956,123.10481336540784,519.2200000000003,-11.86999999999989,70.02075001978594
2019-05-21,7892.34,-45.81999999999971,92.05300786145226,245.1300000000001,78.52999999999975,5.941447635046658
2019-05-22,7970.87,63.56999999999971,42.80848478262298,473.0099999999993,-337.8199999999997,14.90629844506495
2019-05-23,7633.05,3.6599999999998545,94.32923088745525,458.7399999999998,227.6199999999999,24.244661955435145
2019-05-24,7860.67,13.680000000000291,104.54477416780381,346.78999999999996,112.06999999999971,8.879236078252084
2019-05-25,7972.74,3.3299999999999272,83.00070830848463,172.91999999999916,49.75,17.424779290806917
2019-05-26,8022.49,-4.850000000000364,32.574710104708515,944.79,755.9699999999993,18.287564991909747
2019-05-27,8778.46,161.64999999999964,278.35571582138334,303.0799999999999,-49.75,47.43817766314408
2019-05-28,8728.71,-30.160000000001673,54.08026631005683,228.34000000000015,-50.47999999999956,4.08441346258361
2019-05-29,8678.23,-38.1200000000008,33.82674719664584,315.4400000000005,-9.119999999998981,5.899528229725913
2019-05-30,8669.11,25.540000000000873,60.25594237187895,966.0799999999999,-360.6900000000005,41.679851647208594
2019-05-31,8308.42,39.29999999999927,173.9669316569814,456.97999999999956,281.53999999999905,39.16795118461045
2019-06-01,8589.96,33.10999999999876,107.89723882563277,167.54999999999927,-26.729999999999563,7.407025943881485
2019-06-02,8563.23,18.69999999999891,29.07553804005777,278.75,103.04000000000087,11.440013111880054
2019-06-03,8666.27,-56.92000000000007,65.17433166910487,825.5699999999997,-683.25,10.452956519568744
2019-06-04,7983.02,-153.3199999999997,154.96820380744023,570.9300000000003,-227.0,70.50634108598521
2019-06-05,7756.02,68.44000000000051,159.5338666217157,305.5699999999997,28.609999999999673,34.9751459372699
2019-06-06,7784.63,9.300000000000182,48.53946862598265,387.7600000000002,-21.159999999999854,22.793249731737138
2019-06-07,7763.47,-19.849999999999454,74.17820598230736,353.2099999999991,271.0699999999997,15.404314330732184
2019-06-08,8034.54,53.14000000000033,92.04223761050048,265.6700000000001,-166.77999999999975,11.732865520977375
2019-06-09,7867.76,-27.779999999999745,52.85645631076562,411.21999999999935,-269.5100000000002,14.651820137216264
2019-06-10,7598.25,-33.10999999999967,110.73184820004177,425.34999999999945,361.52000000000044,17.804309403437372
2019-06-11,7959.77,-24.23999999999978,138.28114466916486,260.0699999999997,-150.11000000000058,7.447261241557591
2019-06-12,7809.66,-72.90999999999985,58.85351971300181,393.5799999999999,316.60000000000036,78.31655763630036
2019-06-13,8126.26,-1.5799999999999272,91.23011084018836,285.71000000000004,75.67000000000007,20.145496601804897
2019-06-14,8201.93,-16.039999999999054,70.04829126049052,529.6100000000006,392.77999999999884,16.603614064413716
2019-06-15,8594.71,-56.280000000000655,143.9896972059087,271.4500000000007,191.27000000000044,17.154704893992776
2019-06-16,8785.98,-22.200000000000728,85.27967039033416,550.619999999999,364.0500000000011,27.92405116263236
2019-06-17,9150.03,193.85000000000036,113.42212331803263,368.6700000000001,135.3199999999997,33.140084992850234
2019-06-18,9285.35,-25.55999999999949,78.25653810255814,348.4200000000001,-126.40999999999985,26.63053948633677
2019-06-19,9158.94,76.97000000000116,75.67683096514774,247.82999999999993,86.56999999999971,2.400645746460528
2019-06-20,9245.51,-7.329999999999927,48.40126089618536,402.4599999999991,321.77000000000044,48.05653649608993
2019-06-21,9567.28,51.05000000000109,115.66572031652495,600.4800000000014,536.619999999999,26.321719801968143
2019-06-22,10103.9,-56.149999999999636,124.53092460279697,1066.8700000000008,787.7200000000012,127.71763947604688
2019-06-23,10891.62,163.0600000000013,158.0648090985542,825.0400000000009,-174.45000000000073,72.17468554370909
2019-06-24,10717.17,-189.0599999999995,130.20173767178986,513.3199999999997,355.2600000000002,4.584713731521199
2019-06-25,11072.43,29.159999999999854,113.53570893211268,931.5,867.789999999999,4.291448861787076
2019-06-26,11940.22,124.26999999999862,194.24919067548203,2125.3500000000004,1239.4500000000007,199.05866580818193
2019-06-27,13179.67,86.21999999999935,521.8546597931517,2749.92,-1533.5699999999997,78.62625282520709
2019-06-28,11646.1,322.60000000000036,712.5895367630418,1468.92,622.6700000000001,143.46252902180885
2019-06-29,12268.77,-149.54999999999927,383.9913679790569,869.0599999999995,-131.22999999999956,215.76608916447756
2019-06-30,12137.54,255.8100000000013,156.12486313740646,1433.2800000000007,-1056.2700000000004,19.22273740478586
2019-07-01,11081.27,256.02000000000044,379.6101127300963,1232.4099999999999,-696.2900000000009,88.79866909663338
2019-07-02,10384.98,-240.5,334.39854169788765,1542.6800000000003,873.3299999999999,38.29544925096567
2019-07-03,11258.31,426.75,395.5186208003597,1066.7000000000007,545.880000000001,109.4129070692001
