high,low,open,volumefrom,volumeto,close
30142.79,28824.3,29868.88,22889.49,675858764.39,29220.96
30805.96,29025.84,29220.96,21426.55,639007764.74,30573.5
31952.2,30322.68,30573.5,22997.33,717727018.9,31697.93
32779.87,31616.8,31697.93,20654.93,665727473.4,32508.87
32899.61,31972.63,32508.87,12268.07,397738029.65,32754.9
33289.5,32341.51,32754.9,14633.89,480433925.75,32974.83
33043.93,32213.27,32974.83,9351.05,304705787.98,32406.79
32974.59,32268.02,32406.79,8535.94,278843084.78,32884.08
32935.5,32154.65,32884.08,8910.44,289399840.79,32473.41
32714.54,32267.95,32473.41,6190.99,201037616.55,32584.49
32774.37,32161.34,32584.49,7727.93,250312087.01,32501.11
33803.29,31705.8,32501.11,26422.72,867847655.07,33647.46
34308.87,33550.8,33647.46,17654.28,599537140.87,34009.16
34176.12,33752.9,34009.16,11627.68,394695135.59,33814.97
34023.07,33688.15,33814.97,8759.84,296312496.11,33973.01
34273.93,33728.94,33973.01,9563.44,324806621.94,33799.49
34356.67,33587.06,33799.49,11561.01,393442060.3,34324.23
34375.05,33779.74,34324.23,8639.53,294447777.1,33880.87
34189.72,33824.47,33880.87,6211.33,211222273.32,33978.73
34252.93,33724.63,33978.73,11009.39,374847788.45,33739.47
34106.32,33667.34,33739.47,8537.13,289651855.06,33920.74
34292.24,33838.13,33920.74,8086.05,275485037.17,34216.29
34483.81,33846.71,34216.29,8716.32,297391660.01,33912.93
34195.56,33853.55,33912.93,7094.41,241465387.46,34189.46
34809.2,33886.26,34189.46,18268.39,627731098.31,33994.41
34191.35,33780.62,33994.41,8333.02,283424240.78,34060.61
34079.91,33417.96,34060.61,13234.66,445173548.52,33488.7
33939.8,33314.7,33488.7,9513.79,319937284.6,33687.33
33737.02,33504.98,33687.33,3557.72,119590281.87,33595.85
33595.86,32956.94,33595.85,9248.72,307581157.5,33295.06
33558.28,32879.32,33295.06,6207.7,206298573.79,32880.95
33287.45,32755.46,32880.95,7194.32,237839694.85,33045.71
33734.56,32990.08,33045.71,7143.41,237777852.33,33336.47
33583.16,33142.77,33336.47,5859.99,195718492.67,33469.42
33727.91,33256.89,33469.42,3972.79,133300647.24,33666.97
33840.4,33167.04,33666.97,7287.52,244266253.83,33187.7
33344.97,32545.6,33187.7,9270.4,305086884.03,32638.65
32860.72,32348.04,32638.65,7880.89,256763575.59,32498.17
32840.46,32380.16,32498.17,6120.05,199652253.31,32590.47
32775.88,32308.24,32590.47,7009.55,228203835.26,32540.44
33000.15,32478.58,32540.44,7437.21,243646595.64,32979.02
33196.83,32728.5,32979.02,6211.65,204550142.57,33001.6
33259.31,32781.72,33001.6,6368.32,210334035.44,32850.29
33390.95,32823.71,32850.29,6004.33,198550469.9,33379.28
33562.97,33206.75,33379.28,5890.17,196461102.39,33277.27
33398.16,33142.8,33277.27,5270.15,175377267.98,33231.87
33899.67,33227.89,33231.87,8860.42,297567296.68,33846.06
34222.31,33819.13,33846.06,10139.96,344991813.75,34056.81
34109.18,33760.52,34056.81,5654.1,191843274.99,34061.41
34147.6,33847.25,34061.41,6056.59,205747355.35,34049.07
34572.05,33863.49,34049.07,13459.87,460942027.58,33895.92
34523.55,33768.57,33895.92,9389.58,320385407.37,34522.12
35027.99,34516.85,34522.12,13462.6,468901202.52,34980.63
35272.43,34835.19,34980.63,8300.29,290756699.74,34884.38
34909.99,34691.9,34884.38,4419.84,153875758.01,34850.71
34989.22,34705.18,34850.71,4500.72,156929994.84,34861.4
34904.18,34664.31,34861.4,4629.66,161027491.81,34770.44
34827.32,34521.67,34770.44,5807.34,201324081.89,34753.34
34831.37,34542.36,34753.34,4004.51,138869475.36,34659.11
35131.24,34594.24,34659.11,7308.79,254726694.49,34594.24
34822.36,34261.86,34594.24,7511.17,258883456.02,34822.32
35492.39,34819.08,34822.32,9032.86,318140247.59,35160.36
35209.79,34822.69,35160.36,6426.72,224936340.54,35065.88
35094.17,34627.77,35065.88,4942.99,172079859.25,34759.11
34884.06,34324.26,34759.11,5862.29,202507282.96,34477.65
34574.34,34120.69,34477.65,6399.94,220103470.51,34429.77
34429.77,33972.76,34429.77,9858.11,336896118.09,34285.63
34389.12,33944.97,34285.63,7229.21,246765644.59,34290.91
34473.01,33727.15,34290.91,8052.37,274399357.5,33745.33
33947.71,33513.96,33745.33,8092.35,272901724.04,33757.03
33864.62,33252.4,33757.03,16595.9,555565234.47,33299.26
33576.6,32825.73,33299.26,12876.53,427548889.1,33089.73
33193.09,32671.24,33089.73,10744.88,354040573.94,32980.16
33440.87,32566.75,32980.16,12723.65,420385908.59,32800.33
32952.1,32363.21,32800.33,12080.55,394668181.04,32599.71
32896.19,31676.74,32599.71,20247.54,651587225.23,31946.83
32224.67,31507.21,31946.83,11073.42,352851869.24,31676.19
32281.68,31507.28,31676.19,10784.79,345604968.62,32074.4
32498.72,31750.26,32074.4,7503.44,241751403.02,32224.26
32364.22,31926.51,32224.26,5182.21,166764536.67,32207.76
32219.43,31566.31,32207.76,8819.86,280531112.26,31794.3
31969.26,31288.37,31794.3,8040.71,254188502.9,31419.81
31972.32,31385.71,31419.81,6412.84,202967701.07,31584.47
32205.68,31315.59,31584.47,12428.37,394424366.27,31997.63
32036.63,31527.03,31997.63,7433.42,236322414.16,31970.49
32074.5,31685.98,31970.49,4901.97,156366839.67,31950.13
32255.82,31943.63,31950.13,5381.33,172584024.15,31975.8
32414.34,31881.44,31975.8,5412.9,173809042.4,32356.39
32700.27,32106.76,32356.39,6558.64,212309916.95,32228.79
32429.8,31648.76,32228.79,6087.8,194826406.89,31731.53
31810.64,30629.29,31731.53,20658.87,643056452.34,30717.65
30867.15,30155.06,30717.65,19031.48,578964271.15,30416.23
31272.65,30284.22,30416.23,15431.49,474243590.31,31046.19
31256.93,30774.58,31046.19,9039.72,280370206.37,31102.22
31877.27,31090.61,31102.22,12257.4,386771598.42,31777.64
31969.75,31280.85,31777.64,10595.27,335666309.28,31287.38
31752.25,30760.25,31287.38,11012.78,344055758.9,30811.83
31429.14,30519.79,30811.83,12383.67,382659432.03,31259.82
31598.34,30938.81,31259.82,10021.34,312898162.4,31531.81
31534.5,30787.51,31531.81,8966.19,279027935.99,31249.36
31749.1,31050.44,31249.36,8126.71,254729303.39,31694.22
31904.31,31440.7,31694.22,6679.04,211518533.04,31588.28
31766.43,31462.01,31588.28,3666.12,115842262.74,31574.33
31628.01,31081.32,31574.33,5182.83,162097789.14,31300.8
31442.57,30925.63,31300.8,5956.39,185628211.53,31421.14
31795.21,31370.97,31421.14,6290.53,198766136.02,31770.32
32289.76,31635.58,31770.32,7476.58,238400896.87,32283.7
32630.26,31997.86,32283.7,11551.75,373781820.97,32369.28
32965.44,32269.49,32369.28,12476.57,408476125.86,32870.24
33195.13,32672.95,32870.24,10568.98,347837177.02,33100.98
33172.5,32762.93,33100.98,6826.68,225186797.17,33143.52
33310.6,32908.95,33143.52,6305.53,208483468.08,33147.81
33321.72,32823.83,33147.81,8249.05,272828051.51,32930.24
33205.65,32851.96,32930.24,5926.71,195766470.3,33080.61
33473.79,33023.83,33080.61,8934.05,297245489.81,33289.19
33447,32991.26,33289.19,7440.49,247211869.75,33015.9
33240.01,32443.2,33015.9,10086.72,330804979.67,32568.58
32819.97,32361.51,32568.58,8465.22,276047108.69,32694.91
33414.99,32575.94,32694.91,8612.15,284337243.46,33242.67
33559.28,33061.5,33242.67,6949.73,231478793.69,33320.18
33455.21,32947.72,33320.18,5992.3,198870824.33,33112.02
33271.26,32726.63,33112.02,6073.47,200537072.48,33257.44
33257.88,32886.3,33257.44,5639.87,186582890.64,33202.43
33388.82,32834.65,33202.43,7899.37,261287853.26,32999.79
33113.63,32872.8,32999.79,3915.28,129212409.7,33027.26
33027.26,32584.67,33027.26,6550.9,214458189.55,32732.04
32955.3,32582.16,32732.04,3539.32,115979784.44,32819.17
32937.83,32622.76,32819.17,3610.33,118342321.93,32628.83
32863.82,32404.89,32628.83,5155.81,168283348.23,32857.96
34568.58,32814.06,32857.96,20572,698522494.02,34405.27
34738.65,34196.84,34405.27,9067.42,312455816.46,34695.29
34954.08,34438.33,34695.29,9662.41,334788513.12,34567.01
34676.65,34285.86,34567.01,6216.52,214260766.97,34285.86
34644.55,34272.87,34285.86,6311.68,217571372.4,34395.59
34532.81,34321.26,34395.59,5664.96,195012574.37,34394.82
34543.23,34281.27,34394.82,4147.73,142647844.25,34351.92
34559.84,34350.57,34351.92,5862.14,201957336.69,34515.04
34797.77,34408.7,34515.04,6239.88,215587170.85,34519.05
35274.09,34475.2,34519.05,12836.82,448522330.07,35026.79
35155.69,34736.57,35026.79,8043.45,280759513.24,34887.23
34928.34,34327.61,34887.23,9330.86,323169391.45,34392.86
34486.08,33966.21,34392.86,10337.47,353000572.53,34195.22
34279.31,33978.69,34195.22,5280.6,180273957.91,34105.58
34488.81,33875.89,34105.58,9806.11,335512083.78,34427.57
34565.78,34165.4,34427.57,6556.57,225365672.86,34291.01
34531.15,34219.33,34291.01,5250.52,180508011.19,34344.73
34974.53,34299.25,34344.73,9457.23,327552453.92,34963.74
35005.65,34530.35,34963.74,7712.16,268200970.57,34639.59
34667.26,34052.42,34639.59,7400.43,254221250.85,34194.94
34294.76,33959.35,34194.94,5218.97,178267674.82,34167.9
34586.59,34114.95,34167.9,5526.83,190066911.19,34443.74
34785.2,34290.03,34443.74,4373.52,150963237.34,34666.71
34812.73,34542.86,34666.71,3982.47,137995657.96,34642.97
34645.7,34204.38,34642.97,6118.32,210420042.41,34420.45
34490.23,34119.97,34420.45,3598.84,123545101.63,34487.08
35153.55,34386.47,34487.08,8784.71,305870035.23,34909.27
34999.48,34529.5,34909.27,5416.15,188088361.82,34628.58
34838.19,34259.57,34628.58,6984.26,240972883.04,34307.28
34635.54,34233.33,34307.28,4076.44,140561545.31,34576.69
34953.14,34537.31,34576.69,6039.76,210158575.85,34860.17
34995.98,34555.57,34860.17,5006.2,173797308.31,34711.26
35371.5,34580.54,34711.26,9606.46,336171719.24,35339.04
35437.62,34778.15,35339.04,8850.39,310704767.48,34854.03
35234.12,34735.92,34854.03,8051.04,281870688,35062.92
35350.53,34862.79,35062.92,7072.84,248412887.69,35215.51
